"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLX1B",43.5042357154744,0.129500996554625,0.372639080855418,0.347523926522541,0.728197746524332,0.934203020296011
"DDX50",1041.36824607693,-0.45043582280133,0.232711811777446,-1.93559501497115,0.0529173214041555,0.29275346736874
"DDA1",608.319866114539,0.286111099843268,0.176958744791803,1.6168237414878,0.10591633308999,0.423024195759031
"GGCT",1248.63146838402,-1.24006027805719,0.238599454433598,-5.19724691324596,2.02261632467278e-07,2.04164263077775e-05
"GID4",279.800374474918,-0.596525023934741,0.229993100218247,-2.59366486807075,0.00949589985766081,0.105509014183394
"CENPM",13.0288578150732,-0.16044438929061,0.665022428528095,-0.241261621274524,0.809352354184417,NA
"C7orf25",438.14627498112,-0.199167617849357,0.214423577966367,-0.928851293958899,0.352966157456213,0.7398810976789
"TMEM106C",151.206164802806,-0.00190148928785156,0.378014149537688,-0.00503020664749478,0.995986492703938,0.998573222399518
"NUP37",121.32927891928,-0.365847392404416,0.329597453326035,-1.10998246106751,0.26700658437137,0.667572507650585
"AHNAK",71200.6593349843,0.170586387994704,0.267044639987632,0.638793529061673,0.52295725843982,0.850791240579803
"ZNF655",1664.37494610527,0.0685248190489758,0.135324219577718,0.506375128286785,0.612593331308732,0.88821896119454
"SPATA5L1",271.027580363877,-0.27112043175134,0.26147264452064,-1.03689788370935,0.299783450332523,0.694963152376544
"ST8SIA4",2219.87376216698,1.07373675317744,0.246431263103301,4.35714502963588,1.31769959555246e-05,0.000712499157595805
"PDCL3",162.001114764279,-0.146333508845493,0.257016396497342,-0.569354760395631,0.569115411425256,0.871315661932295
"ERI3",181.930221952002,-0.170354141421593,0.215653575467937,-0.789943505698664,0.429560762162541,0.795080959955112
"INTS15",281.235419603572,-0.403500156045027,0.242574605557451,-1.66340641930658,0.0962311090191823,0.405737606912382
"NABP2",92.0771787951437,0.0396900722967874,0.264333261634664,0.150151638319521,0.880644980254923,0.974573617239808
"KXD1",1257.45523950806,-0.0808888818469692,0.135814500294481,-0.595583547202848,0.551453470557314,0.863158429196012
"PVRIG",10.0474591526639,0.215092253382927,0.871169812793899,0.24690048969111,0.804985237338903,NA
"ZFYVE21",249.697532479361,-0.121606556629596,0.188345231190098,-0.645657741696986,0.51850103363822,0.84750911269618
"DDX54",589.774465474304,-0.650874088673611,0.32673418606,-1.99205995712395,0.0463644797798542,0.271241315647271
"TSEN34",255.767164408296,-0.934660180249217,0.272191971932502,-3.43382713903477,0.000595123588152635,0.0146456964018307
"KCTD15",35.6508204037682,-0.227007758121421,0.605636078903148,-0.374825354745294,0.707790356362378,0.926224009517939
"SECISBP2",1035.5920526774,0.0615753017632265,0.157320224696539,0.391401054009435,0.695500813352396,0.922072558897355
"REEP5",2459.73126141673,0.289564327035421,0.179528091018014,1.61291932306218,0.106762036531517,0.425583205196417
"NOC4L",151.310385466957,-0.607084371337444,0.352837113759182,-1.72057968865427,0.0853271218014767,0.381676889264362
"ALG8",317.867732889516,0.289300533293544,0.208942620125141,1.38459321090295,0.166176888578952,0.532508183982756
"PRRG4",1058.89326165016,0.442947897507158,0.272472498850066,1.62566093597175,0.104021804493223,0.42030542113235
"ASPSCR1",125.589839618071,-0.0489719311338212,0.264522293856758,-0.185133473703884,0.853124347177137,0.969985118291989
"TMEM223",140.641251019749,-0.0711775498340314,0.237297198463567,-0.299951075254517,0.764214474499555,0.945327511243556
"ATG9A",250.737861213241,-0.214982964213239,0.265858269076936,-0.808637493050954,0.418723692015786,0.787420062437493
"METTL16",584.84210247755,-0.827179127563769,0.24931590271059,-3.31779528931202,0.000907309546890377,0.0203520979529403
"FTO",293.561518412902,-0.214692686332567,0.222943518206406,-0.962991380327098,0.335551848974675,0.725759591998793
"ELOVL6",256.905116112709,0.841182075372677,0.535099540173856,1.57201046201492,0.115948124935809,0.445071903354955
"FASTKD3",271.59373229811,-0.215907979066607,0.233569651149847,-0.924383703121134,0.355286576603611,0.742319558582572
"TMEM109",767.295193174526,-0.0322121748953525,0.197108308367725,-0.163423729634255,0.870184820489336,0.973400769801698
"C2orf49",583.229391496546,-0.18374907863692,0.168238303196086,-1.09219526793941,0.274747281985411,0.674745335201697
"DSCC1",15.0042123739968,0.244182023511185,0.564822878980213,0.432316098724711,0.66551168816736,NA
"DCTPP1",84.547331597669,-0.773209093654664,0.450193533949126,-1.71750377414803,0.0858871654460178,0.382287753224035
"C1orf50",133.289433712165,-0.0936393308110157,0.244896573204093,-0.382362764761832,0.702192305301617,0.924530636669148
"CCDC86",231.804988257022,-1.39559118974617,0.407510613761268,-3.42467445661122,0.000615536506705903,0.0150547337399877
"LBHD1",93.8352754659201,-0.640595711816073,0.394324730812845,-1.62453851295498,0.104260927767662,0.420966749369703
"MLPH",8.73089412639777,-0.38730536529795,1.13344051533496,-0.341707712101233,0.732570867694773,NA
"WDR77",235.049720246074,-0.62804136830899,0.228951561924903,-2.74311895070186,0.0060858635427443,0.0781128455362364
"SLC25A23",68.2885654087484,-0.353625339130947,0.444810682952308,-0.795001902346087,0.426612395561505,0.792375082289639
"SMIM7",540.779644586503,-0.132710698580533,0.153651986041329,-0.863709620680312,0.387747427278239,0.767524541884637
"ALG12",167.133272782446,-0.142638379138561,0.25689976110833,-0.555229707194677,0.578737551759826,0.873510585352476
"ZNF426",567.296711228641,-0.102747142966782,0.178593262772075,-0.575313656136687,0.565079187370283,0.869991603329533
"TMUB2",889.601976077171,0.552618107523511,0.195194313401769,2.8311178634905,0.00463856245487464,0.0645342794018522
"TRAPPC6A",225.992345557999,0.0748522645007897,0.222526757717886,0.336374219749724,0.736588687663067,0.936891725954017
"METTL22",169.841037031402,0.0715397764072816,0.214192458806274,0.333997643082222,0.738381337195864,0.936891725954017
"CARD14",22.9961980984574,-0.00694309319045594,0.584501726807546,-0.011878652999672,0.990522429053614,NA
"BBLN",215.797803521492,0.243096999384393,0.190175251230619,1.27827883918291,0.201151126302809,0.585591325092279
"UQCC3",16.7341352251862,-0.0719653451386518,0.600877346089031,-0.119767113217127,0.904667634227586,NA
"CSTPP1",64.7713300731155,-0.0481153727697945,0.413217038805324,-0.116440921480159,0.907303105298017,0.980013859971851
"TAF1D",1488.00413703291,-0.284674858502533,0.209460251078391,-1.35908773639344,0.174118788446902,0.544226408105182
"RNF26",198.848151786111,-0.368883592686788,0.259374930603564,-1.42220218364357,0.154967565053613,0.515025450968068
"MAPKAP1",1418.74531582612,0.0154321931150369,0.127007985277075,0.121505691798595,0.903290506704781,0.97856531907394
"DEK",14463.2088748702,0.163484154087862,0.229217644519135,0.713226743215286,0.475705460154724,0.824506264580724
"DHX58",8382.70160866129,0.457470911488535,0.248024029095829,1.84446205940708,0.0651158302280207,0.331450706771776
"NDUFAF5",115.792440600732,0.0562573104842235,0.230698822639244,0.24385607971739,0.807342285711309,0.95790271114074
"TMEM185B",1772.59279265657,-0.462675540299815,0.118833300249052,-3.89348389155343,9.88147668885068e-05,0.00367382687376605
"APOO",94.5058278866083,0.611974578558232,0.359725540358672,1.70122637927807,0.0889004861942236,0.389585611132964
"RETREG2",688.993115237144,-0.190526679013032,0.182408393587557,-1.04450609572184,0.296251300427224,0.692435094071559
"DERL1",3052.68981059045,-0.0334368589416036,0.1130724611666,-0.295711781601162,0.767450198966084,0.945865279398673
"CCDC28B",13.3609856289844,-0.803109175394167,0.816375521726955,-0.983749700989658,0.325238596037846,NA
"PHF23",487.972340768982,-0.495704386271807,0.241298102350794,-2.05432359990616,0.0399443820647909,0.247800799361315
"MBOAT7",708.74049123109,-0.0713641038945239,0.308128059014525,-0.2316053400744,0.816844559502395,0.960552428495708
"PPDPF",323.360351945046,0.0744556377046921,0.238477547908447,0.312212358596022,0.754879140426222,0.942147706283731
"CHCHD7",811.823114792424,-0.817558190317885,0.206345155656551,-3.96209054540956,7.42963519159213e-05,0.0029400127829586
"FKRP",407.381782166841,0.253689624184577,0.165528642758714,1.53260257534022,0.125373806575092,0.463387577966628
"ZSCAN5A",82.3564773627773,-0.479931878955754,0.260743342412012,-1.84062946542042,0.0656758767212452,0.332540293181125
"ALDH5A1",72.1604184264288,0.250951898310558,0.500447571731491,0.501454922525237,0.616050994800199,0.890183598091128
"DHRS11",28.506219673223,0.458201333766015,0.558720337889699,0.820090665567416,0.412164423126612,0.782860543688677
"TNIP2",2256.46743566134,0.117511742964069,0.221168935208083,0.531321195056214,0.595196220339976,0.880371375907516
"PLEKHF1",47.4941684544355,-0.337770796059693,0.630543217662526,-0.535682228589875,0.592178187865727,0.879590272561251
"MFSD11",973.229256741167,-0.0422148984307343,0.140062593121884,-0.301400234636513,0.763109315412502,0.945035949283956
"GNPTAB",5320.38859903216,0.197960959043073,0.202475098030436,0.977705213968167,0.328220142273015,0.718776981487442
"NOL12",148.217079357135,-0.126773776298068,0.308254379262797,-0.411263504516149,0.680879327249819,0.916124497152529
"PRRC2A",7516.19469612945,0.0195907264519113,0.122926132923619,0.159369907650834,0.873377446087085,0.97404064210685
"TMEM243",209.323965836028,0.422211420846648,0.253363247305074,1.66642725548219,0.0956283459286963,0.404654025149506
"LENG1",215.128876770953,-0.262688811671964,0.199135279021805,-1.3191475310771,0.187119795426928,0.565107475489387
"LILRP2",33.6703172882552,-0.674240810868739,0.9557021995519,-0.705492580413512,0.480503747673391,0.827178571160411
"LILRA6",1877.94009764425,-0.446084656400624,0.184331232428869,-2.42001667608207,0.0155197953564428,0.142087842037348
"C1orf35",35.1468838849724,-0.385280172854191,0.508073140110539,-0.758316357307076,0.448261617229801,0.806654195924485
"BAG6",4747.08168749159,0.20885935411196,0.146191443538842,1.4286701673923,0.153099056159564,0.512981868631131
"RBM42",616.974022832908,-0.164414689560344,0.161025022269058,-1.02105056247483,0.307230483833483,0.699858700589262
"CENPO",335.355259272808,0.115291179537965,0.165115960465913,0.698243702260183,0.485024800133927,0.829368173667063
"CRELD2",176.04043139557,-0.183340885726838,0.208664172592308,-0.878640944677419,0.379595988006221,0.761429406052897
"ZNF343",151.74478127547,-0.705277782096831,0.267948045749567,-2.63214378042528,0.00848479469874213,0.0985974533236268
"FBXL15",227.19413557311,-0.460161787542831,0.290440388024563,-1.58435880998724,0.113112089702751,0.439631502831501
"ZNF576",50.7812505603392,-0.84767682003375,0.396756159917311,-2.13651835981681,0.0326371861075973,0.221651421397462
"THTPA",241.688588808215,-0.0667533039461545,0.210233714795731,-0.3175194997197,0.750849445755743,0.941728038916178
"GPANK1",179.952524723758,-0.030476263469377,0.210657455550932,-0.144672133201612,0.884969742131374,0.975372580418618
"EFHD2",5677.4361377871,-0.707152120458456,0.242105950880334,-2.92083741802771,0.0034909194971483,0.0535077450203036
"TTPAL",285.307448748167,0.0103607006557369,0.272771795165599,0.0379830350474725,0.969701208338058,0.992021909517702
"BRCC3",523.772983837232,-0.470844827868454,0.225134997660035,-2.09138886784477,0.0364932192766904,0.235211436582608
"TMEM43",1782.13179944386,0.00432936661878078,0.191347235501361,0.0226257076954216,0.981948837298894,0.993374605152635
"DDX39B",1446.02079058403,-0.0332840091802857,0.173820273152976,-0.191485196614511,0.848145477346179,0.968756760819689
"ABHD16A",743.580676867752,0.263907920752839,0.158904348479258,1.66079734933929,0.096754153710777,0.407078320328176
"SLC39A7",1107.66317369533,-0.0130463143490223,0.205153051067266,-0.0635930798062791,0.949294242104959,0.989484414438451
"THOC6",355.173999195527,-0.664651259409859,0.259677725010558,-2.55952357632075,0.0104815745964192,0.111769055521889
"HSD17B8",41.4764062103669,0.301336397886007,0.386470545887334,0.779713748156773,0.435559384695064,0.797410549554788
"ZNF557",245.809698581413,-0.24551956155265,0.231484812081799,-1.06062924536877,0.288858426370493,0.685377035159152
"MMEL1",40.4699425043877,-0.984539297401989,0.511251131529571,-1.92574497479629,0.0541362251584912,0.296415814635647
"DCAF10",1201.66568252808,-0.0861433937084062,0.155215455626154,-0.554992370836368,0.578899878769887,0.873510585352476
"NELFE",906.776257570271,-0.0812290384418208,0.179986061263954,-0.451307383868445,0.651768023824413,0.903013717782085
"ZXDC",463.700081694491,-0.108693351299267,0.175709472259712,-0.618596993670379,0.536181882856587,0.857957376791389
"BHLHE41",921.307851810715,0.522713800502607,0.322405996501347,1.62129056585467,0.104955337361113,0.421911246475943
"HMGN5",294.687309650923,-0.118825576022301,0.249175059844912,-0.476875880339947,0.633450508191742,0.895481259751819
"B3GNT4",182.180551968028,-0.125976390769535,0.219464516066985,-0.574017125989899,0.565956212197958,0.869991603329533
"BCL2L14",1410.95379367673,0.872422893759976,0.299726282918633,2.91073203612515,0.00360583116205675,0.0546425635766641
"LST1",1401.81043252688,0.364375206218807,0.259145163856328,1.40606600870553,0.159704524745857,0.522880867028012
"PLA2G7",12938.3486796637,0.59583495360487,0.320160676842761,1.86104976876189,0.0627371487838076,0.324473373497148
"GLB1L",283.670108272212,0.0815462171499626,0.658116903084237,0.123908407104877,0.901387796342985,0.978084179852536
"KREMEN2",5.04081482630138,-2.68257269559109,1.41051162404122,-1.9018437351869,0.0571915866995607,NA
"CYBC1",1630.59879384197,-0.483566361290937,0.191598933329862,-2.52384683404481,0.0116078491675435,0.118666388633078
"TFEB",493.800067501831,-0.285217899089535,0.262325661248713,-1.08726648293518,0.276919056658349,0.676591360791301
"HAUS3",582.043612803463,0.058415690353526,0.164079250375248,0.356021192319747,0.721824694463859,0.932154979079603
"FYCO1",1203.40563790351,-0.162301338165021,0.182545261059371,-0.889101898472372,0.373948318719899,0.757242166656362
"WDR25",105.273876958086,0.439549777826934,0.33830400253,1.29927454165416,0.193849727983302,0.57407859522852
"PAGR1",289.415250411077,0.00710018121341234,0.20848701019406,0.0340557486377855,0.972832695469674,0.992497664731416
"RIPOR1",1096.71536905311,-0.122379781643061,0.210836333297816,-0.580449203080165,0.561611732726862,0.868071288412881
"MAIP1",402.584370971395,-0.149060206073339,0.197164643621987,-0.756018946069885,0.449637836482051,0.80778756691952
"EPM2A",146.906975297982,-0.304052128128949,0.220294736893333,-1.380206047665,0.167523212479229,0.533745493127843
"GCC1",801.744776854193,-0.0264564645310358,0.196854385022841,-0.134396114813323,0.893089353694497,0.976243108603871
"ATP13A3",88999.4899783039,0.0797892170424589,0.190176520527477,0.419553459181786,0.67481169366278,0.914053610651271
"TTC13",249.375581539741,0.0237112581699836,0.277639349778417,0.0854030892555664,0.931940937267059,0.986697644781151
"ABHD8",20.4236551371552,-0.520473878555776,0.543704897444331,-0.957272742993945,0.338429609227208,NA
"NKAP",351.600033501015,-0.243048830817212,0.2012705345944,-1.2075728387516,0.227211612002808,0.617176171166579
"CDC73",7593.08209171602,0.329595021339137,0.151310648456095,2.17826719204613,0.0293861502080245,0.207972926397968
"SLC52A2",296.920748758732,0.0228801999504721,0.229192663487061,0.0998295477802837,0.920479649484277,0.984946793450335
"SPAG16",28.662107645161,-0.0377248679815034,0.427287971490956,-0.0882890942374722,0.929646906644296,0.9858148343398
"CORO7",1196.30698327219,0.0692995211518512,0.159567689893075,0.434295446642664,0.664073909939842,0.908961657238964
"CARS2",306.149042963308,-0.282936547499365,0.216593335526462,-1.30630310859586,0.191449500404898,0.570512085854266
"RNF128",25.7944145787023,0.506077363607337,0.974802156916456,0.519159051933356,0.603649831408077,NA
"MRPL24",180.750198672969,-0.340022260599258,0.299929363326129,-1.13367446530914,0.256931124418773,0.656495539838432
"ARMH3",1430.78301513501,0.0269103207956958,0.154908646183439,0.173717358318588,0.862087594980544,0.971918657681208
"MUL1",953.176221533792,-0.0527322513915043,0.282168848557306,-0.186881903020541,0.851753228518376,0.96945859263113
"SAP130",1187.17948646767,0.287994483284195,0.244067290844401,1.17997984198464,0.238008232377385,0.630830207894478
"OBI1",816.13612781366,-0.168402670689282,0.163630418623129,-1.02916482220304,0.303402229657481,0.697463913418803
"CEP97",97.6770622372483,-0.0665957495721116,0.487345059995159,-0.136650096694882,0.891307376447554,0.976243108603871
"TCTN1",264.848601404181,-0.0438706549304702,0.254010929025,-0.172711682520371,0.862878060472283,0.971918657681208
"ADIPOR2",2286.28087221503,0.0677710909464962,0.12802614294349,0.52935353192988,0.596560226779111,0.881162862027671
"CERS4",169.480913392196,-0.0381181801902951,0.556276921078438,-0.0685237491363052,0.945368715428512,0.988438094230075
"PGBD5",5.73691773550569,0.615983935678563,1.25322305499277,0.491519792286389,0.62305885696625,NA
"FAM118B",1143.62914292601,-0.0985912679687302,0.149330425964086,-0.660222237579642,0.509111223812274,0.843644700323772
"VCPKMT",181.915163032495,-0.250102828268387,0.233036074051208,-1.07323653338508,0.283165002914612,0.681920410375242
"NAA16",238.486730140116,-0.364795775658828,0.203419232085837,-1.79331999200988,0.0729217724966744,0.35213055502039
"TANGO6",146.045409530522,-0.635001593011223,0.310945882793001,-2.04216112240324,0.0411355515132468,0.251910310578037
"HMBOX1",1205.00756766327,-0.00190087718025515,0.185844483624043,-0.0102283217838231,0.991839122262567,0.997249828218322
"RNASEH2B",327.88016427577,-0.116094022950455,0.204133300286854,-0.568716729643406,0.56954839261246,0.871315661932295
"SNRNP25",76.0405223861551,0.298571126057231,0.349166004730523,0.855097924804163,0.392496938357885,0.769486945433766
"GALNT14",119.918640298196,0.0208940019814408,0.514432383730588,0.0406156428759802,0.967602313235377,0.991416114693058
"ARMT1",1965.06113832827,0.478321130444934,0.246273528643376,1.94223525800688,0.0521086265902453,0.290030771643183
"TNFAIP8L2",129.75690916703,0.161384937944957,0.371201911117425,0.434763219454181,0.663734304829688,0.908927608555965
"OGFRL1",69549.1961194893,0.332356988286359,0.230336598703578,1.44291871181997,0.149043371379297,0.506463394560288
"OCEL1",53.0888703578546,-0.0720220351415332,0.484906618474468,-0.148527638925855,0.881926375147583,0.9747262739522
"C1orf54",593.303756802668,0.343396871718155,0.291215462115325,1.17918488676321,0.238324562755664,0.631239463416214
"EFL1",620.144577947059,0.02473814944584,0.186328419953849,0.13276637805423,0.894378145337132,0.976243108603871
"SCRN3",189.351476660651,-0.300590567737634,0.295658002194816,-1.01668334868734,0.309304089520125,0.702413526996259
"ARMC7",31.4518149457033,0.0844608944566761,0.640291160685397,0.131910136579529,0.895055370863232,0.976243108603871
"TMEM53",13.19630318232,0.0411824820404576,0.840892671770876,0.048974718680482,0.960939443326704,NA
"C22orf46P",86.4691227464338,0.0172621643539845,0.386733890299852,0.0446357683848197,0.964397632012309,0.990595049577321
"ROGDI",77.2691030597437,0.260449556693607,0.329873003533513,0.789544927604683,0.429793581814952,0.795164857564133
"CHMP6",373.921050632702,-0.032736029745182,0.189252703486734,-0.172975229109352,0.862670898414446,0.971918657681208
"SRD5A3",581.305964520989,-0.0376005582176229,0.285148409366831,-0.13186311752927,0.895092561775975,0.976243108603871
"PANK3",8482.91664127095,0.0568111474980928,0.119090285067397,0.477042669483423,0.633331737583348,0.895481259751819
"AKIRIN1",3376.2395447917,0.182403260419873,0.148289334841039,1.23004975789664,0.218678472540398,0.607151348817875
"MCPH1",734.264784806309,-0.140217868199956,0.140277693211553,-0.999573524412704,0.317516941086589,0.710090928517153
"MAP7D3",521.721853901971,-0.0554580208964421,0.270323480188268,-0.205154287218476,0.837451583265046,0.965623021129716
"AIMP2",270.036916079204,-0.679642729222667,0.291228514734072,-2.33370942348577,0.019610942320847,0.163346806981545
"USB1",910.567461055563,-0.148782566364103,0.146838017890546,-1.01324281341775,0.310944195227017,0.703500187478364
"RHBDF2",4191.83219048834,-0.324250787477229,0.127804734563626,-2.53707962059736,0.0111781527921148,0.116079318140261
"HECTD3",804.036505360564,-0.291475029350953,0.194873307720242,-1.49571551261085,0.134727806087748,0.482194380502154
"RPAP3",934.19258474315,0.146266091082548,0.158873789481444,0.920643307873208,0.357236683644259,0.743369346416277
"ARHGAP10",4018.57449490567,0.520014389158235,0.153643259813285,3.38455712141348,0.000712931831829624,0.0167489764278553
"DYNC2H1",83.2514217208107,-0.0392642059062767,0.299557008107126,-0.131074235766954,0.895716582180486,0.976243108603871
"PPP1R3B",728.297517395512,-0.917909865863274,0.238459969465179,-3.84932476474762,0.000118443882783164,0.00422390744859362
"NEIL1",198.875543604182,0.0543508562867307,0.253820653082283,0.214130944927919,0.830444944851238,0.964562258283741
"HSPBAP1",332.018815059472,0.790504520058018,0.567800971807788,1.3922211466831,0.163855441068424,0.528767856560821
"ICE2",725.144185523669,-0.180583767877149,0.145391719132072,-1.24204988396285,0.214218157548027,0.600930870125895
"DHX40",549.401870863609,-0.348020280250921,0.165780811339057,-2.09927962977057,0.0357922580221375,0.232637420407114
"PLEKHF2",10656.9660598352,0.622042586146584,0.201857153781661,3.08159792453736,0.00205892741596322,0.0372137852071896
"PARP8",1177.57606308135,-0.00483845681761501,0.215301171607188,-0.0224729702188647,0.982070673194126,0.993413485215731
"C3orf52",423.549499369959,0.705013998250949,0.33365567636575,2.11299866356273,0.0346008822681611,0.229032011730894
"TUT7",2299.05079184069,0.343491331096503,0.220183378914637,1.56002388913139,0.118754235944484,0.451478360783516
"NLRX1",60.5920805291407,-0.109031769988417,0.463858846665643,-0.235053768559488,0.814167000782183,0.960253738198983
"FN3KRP",176.71962592559,-0.139441867714405,0.260068146544211,-0.536174343406951,0.591838063567574,0.879402010789138
"ZNF329",164.577436514595,-0.348546103919196,0.232925836585457,-1.49638232077926,0.13455405393215,0.482028610706016
"VEPH1",45.2966530577598,-0.797232517245432,0.364841858229502,-2.18514542468955,0.0288781855544167,0.205438882847993
"FASTKD1",387.574649096548,-0.290320593070701,0.253976209397823,-1.14310152812758,0.252996439907387,0.651136616152038
"OGFOD2",30.5507175065868,-0.293528667995353,0.552113956120028,-0.531645079320438,0.594971836596986,0.880371375907516
"SMC6",1708.57113610426,0.189745238262401,0.183563730952582,1.03367499275451,0.301288127611558,0.695436297031055
"RTL10",74.7526435439022,-0.816032167962539,0.529536167707964,-1.5410319780321,0.123309003368068,0.46151825417861
"CENPU",122.782413977931,0.31079885774431,0.327315295992278,0.949539668783589,0.34234620638969,0.729983112120944
"ZDHHC14",190.480593753999,0.439893977492639,0.254717207206881,1.7269896381023,0.0841695244319026,0.379047824054881
"MSANTD2",386.94518024148,0.0190868277347244,0.250524359323885,0.0761875124089166,0.939269917467069,0.98725621480006
"SAP30L",482.96179341515,0.049078071134319,0.211850298511735,0.23166392249195,0.816799054786995,0.960552428495708
"STEAP4",527.44085165905,-1.04750694144135,1.32663747857721,-0.789595468510945,NA,NA
"GAL3ST4",27.5169716838786,0.27674384202596,0.576718996603598,0.479859071152077,0.631327606000854,NA
"QTRT2",606.650207199115,-0.782117327067272,0.235895147055029,-3.3155295343351,0.000914696750895525,0.0204408123825827
"ZNF322",409.280200598077,-0.16948092684021,0.177913077796424,-0.952605221265058,0.340790130774831,0.728099393214722
"YRDC",808.199009336448,-0.209261880857552,0.241056362969333,-0.868103535122921,0.385337655976121,0.766876661709536
"MANEA",681.551423273694,0.0672396561092167,0.327483719639353,0.205322133824745,0.837320452138432,0.965623021129716
"GALNT12",72.3978514442744,0.391350136021876,0.981486979614427,0.398731867207873,0.690090784346569,0.920609222472519
"RIOX1",186.437370715726,-0.23758493870424,0.218594801943434,-1.08687368863291,0.277092635867793,0.676781064069719
"ZYG11B",798.55675731414,-0.324756848390642,0.224992301929219,-1.44341315505456,0.148904120519455,0.506463394560288
"OGFOD3",158.963240604193,-0.205343328973657,0.26552693055092,-0.773342758670871,0.439319556708398,0.799540496295857
"C11orf80",24.6679205150795,0.571331452201566,0.512791231502854,1.11415994873225,0.265210574141497,NA
"LRRK1",933.22992802485,-0.226095532618661,0.184841628281063,-1.22318513811655,0.221259777601368,0.60991094908815
"PRKRIP1",195.191421959387,-0.244106384393939,0.217801986760738,-1.12077207386587,0.262384894088752,0.66283488303099
"NOL9",558.757091690298,-0.565066439300107,0.190028142426319,-2.97359344823993,0.00294334767122129,0.0482231280769145
"COLGALT1",2930.79904444216,-0.316501518666406,0.213200665922631,-1.48452406232756,0.137669944432721,0.486422572975619
"MORC4",116.404199116952,0.0295094338141859,0.323074088327085,0.0913395251441834,0.927222812710104,0.9858148343398
"IPO4",169.149058383379,-0.977730922574703,0.444315447023279,-2.20053326780574,0.0277690822972965,0.201031909093162
"GTDC1",891.27979797844,-0.177922702974382,0.179151525497678,-0.99314087602725,0.320641306305456,0.713190462696928
"IGFLR1",938.005026313298,0.193369177470277,0.328273516433481,0.589048972244645,0.555828422436647,0.865564102155476
"CCDC51",35.1188325733094,-0.582708365565433,0.486554179699208,-1.19762277229983,0.231063906626619,0.62252933540594
"NPEPL1",291.908575934242,0.194902202701589,0.203772350956629,0.956470305154754,0.338834679871138,0.727002972743072
"PPCS",568.757357105805,-0.176778663054253,0.159452863151695,-1.10865781623548,0.267577826252931,0.668019175958638
"TBL1XR1",1148.29960813424,-0.308196004495635,0.288260716200782,-1.06915714550909,0.284998865347973,0.683228138858839
"AAGAB",470.509057008376,-0.422894143081967,0.182925783143174,-2.31183453647413,0.0207868033943101,0.169235553813826
"VPS37B",363.318258124356,0.145423502922186,0.232186134017264,0.626322943605983,0.531103140304383,0.85608854449789
"SUV39H2",85.4153448867104,-0.193586462726709,0.386978609766399,-0.500251067736194,0.61689830406042,0.890655769869607
"ZNF768",91.4903351640335,-0.392223773990626,0.299052555056532,-1.31155466609032,0.18967043753306,0.568915784803899
"THAP9",92.8388205896164,0.189201675676501,0.280059276467656,0.675577249441162,0.499309089995086,0.837870958583635
"WDR59",200.305089797497,-0.23035401764304,0.301610716553791,-0.763746130359917,0.445018544702421,0.804133226519661
"PALB2",568.044896135623,-0.737540446056226,0.187036616455995,-3.94329442026529,8.03698880291849e-05,0.00310807057245332
"SH3D21",176.341539993464,0.270798954868098,0.457726464017345,0.591617431274056,0.554106798588254,0.864888753503433
"NSUN7",60.2531644776597,0.112417987908174,0.590239915768498,0.190461513877463,0.848947498612856,0.968769667133872
"NARS2",45.7061674266579,-0.613003899339019,0.445819391595498,-1.37500501524889,0.169129889857847,0.536772213721507
"E2F8",17.197044490189,1.06111973456725,0.644537274904893,1.64632795632157,0.0996962567487421,NA
"KCTD17",108.71821665174,-0.0765277410132769,0.345853995687632,-0.221271814024075,0.824880795204853,0.962902803321119
"TBC1D17",1394.97463519384,0.671553250453336,0.200156484350191,3.35514111687931,0.000793245081548594,0.0182048982010121
"TEFM",169.785591370935,-0.202006271305862,0.201073825926849,-1.00463732847732,0.315071515917067,0.707090403348908
"BBS10",60.9702565295909,0.169843730997464,0.424720774351221,0.399895039880985,0.689233825757582,0.920145124168441
"CCDC7",73.0808935155422,0.155281100625343,0.34905228809549,0.444864869594733,0.656417411627985,0.905268022079645
"ZNF419",131.970195150587,-0.21195709506482,0.360189372348473,-0.588460158285174,0.556223468725233,0.865583712566796
"CLIP4",791.093770513153,-0.132462235169149,0.191244075496576,-0.692634450636985,0.488538984751172,0.830529725182078
"ECHDC3",232.199041715057,-0.145311238761191,0.299635750406582,-0.484959617015044,0.627704991532569,0.893780092168887
"MAFK",607.343967681605,0.297667236552761,0.188961706412369,1.57527809313472,0.115192268301399,0.444088962408805
"SLC25A22",26.1110827615004,-0.493645179963753,0.72692345428291,-0.679088254829693,0.497081943933667,NA
"ZFAND1",225.424914485861,-0.351762293749351,0.278645594241464,-1.26240034301252,0.206804765866465,0.592651201655033
"SNIP1",1327.17020232074,0.322653237751167,0.215764325371678,1.49539659624157,0.134810968344472,0.482202235420723
"ASB13",146.402152734678,-0.531970926059451,0.362773034944136,-1.46640150953163,0.142538935343945,0.496216710569708
"DHRS12",138.823318928993,0.356715668572045,0.278643413235434,1.28018697599949,0.200479385279533,0.584621994444434
"ZNF668",69.8723934867216,-0.722086768063696,0.501694000293312,-1.43929719638173,0.150066336852323,0.508195961195186
"FZD3",37.3467206235102,-0.159678075146899,0.502457137678849,-0.317794421001854,0.750640882895814,0.941666584034624
